,Condition,System,Relative Risk (Spring),99.9% C.I. (Spring),False Coverage Rate Corrected 99.9% C.I. (Spring),Spring Significant?,Relative Risk (Autumn),99.9% C.I. (Autumn),False Coverage Rate Corrected 99.9% C.I. (Autumn),Autumn Significant?
10,Renal tubulo-interstitial diseases|diseases of the genitourinary system: urinary system$F$11-20,diseases of the genitourinary system: urinary system,0.8020364267108842,"{'CI': array([0.69053976, 0.92317524]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.6669924 , 0.95148854]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9205413582316525,"{'CI': array([0.79937463, 1.05265938]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.79937463, 1.05265938]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
11,Urolithiasis|diseases of the genitourinary system: urinary system$F$11-20,diseases of the genitourinary system: urinary system,0.6868996728881579,"{'CI': array([0.48537778, 0.9239923 ]), 'Error Bound': 1.3374153156695274e-95, 'Reliable CI?': 'Yes'}","{'CI': array([0.44388569, 0.98359065]), 'Error Bound': 1.3374153156695274e-95, 'Reliable CI?': 'Yes'}",Yes,0.707636560089924,"{'CI': array([0.50607346, 0.94441271]), 'Error Bound': 2.6685174627199998e-99, 'Reliable CI?': 'Yes'}","{'CI': array([0.46529601, 1.00274391]), 'Error Bound': 2.6685174627199998e-99, 'Reliable CI?': 'Yes'}",No
12,Arthrosis|diseases of the musculoskeletal system and connective tissue$M$61-,diseases of the musculoskeletal system and connective tissue,0.9464852567517187,"{'CI': array([0.90409073, 0.99013495]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.89489624, 0.99994493]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0190075648426273,"{'CI': array([0.97686847, 1.06235496]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.97686847, 1.06235496]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
13,Inflammatory polyarthropathies|diseases of the musculoskeletal system and connective tissue$M$41-60,diseases of the musculoskeletal system and connective tissue,0.8842191150765514,"{'CI': array([0.80006854, 0.97358515]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.78211205, 0.99410784]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9678877168493416,"{'CI': array([0.87622688, 1.06557779]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.87622688, 1.06557779]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
14,Cerebral palsy and other paralytic syndromes|diseases of the nervous system$F$11-20,diseases of the nervous system,1.4133240135066445,"{'CI': array([1.11526144, 1.77446773]), 'Error Bound': 3.5123247966359993e-110, 'Reliable CI?': 'Yes'}","{'CI': array([1.05536521, 1.86630502]), 'Error Bound': 3.5123247966359993e-110, 'Reliable CI?': 'Yes'}",Yes,0.9242212783166814,"{'CI': array([0.70538738, 1.18153048]), 'Error Bound': 8.519726646042021e-118, 'Reliable CI?': 'Yes'}","{'CI': array([0.70538738, 1.18153048]), 'Error Bound': 8.519726646042021e-118, 'Reliable CI?': 'Yes'}",No
15,Diseases of myoneural junction and muscle|diseases of the nervous system$M$61-,diseases of the nervous system,1.203853441225686,"{'CI': array([1.03742229, 1.38956358]), 'Error Bound': 1.1204194521930366e-298, 'Reliable CI?': 'Yes'}","{'CI': array([1.00277601, 1.43376737]), 'Error Bound': 1.1204194521930366e-298, 'Reliable CI?': 'Yes'}",Yes,0.9341237965245778,"{'CI': array([0.78235926, 1.10336875]), 'Error Bound': 2.691651748567103e-256, 'Reliable CI?': 'Yes'}","{'CI': array([0.78235926, 1.10336875]), 'Error Bound': 2.691651748567103e-256, 'Reliable CI?': 'Yes'}",No
16,Infections of the skin and subcutaneous tissue|diseases of the skin and subcutaneous tissue$F$11-20,diseases of the skin and subcutaneous tissue,0.8006603608502115,"{'CI': array([0.66277957, 0.95360211]), 'Error Bound': 5.412600367091712e-255, 'Reliable CI?': 'Yes'}","{'CI': array([0.63391306, 0.98995055]), 'Error Bound': 5.412600367091712e-255, 'Reliable CI?': 'Yes'}",Yes,0.9455758183076737,"{'CI': array([0.79656519, 1.11134   ]), 'Error Bound': 2.0032566888772267e-270, 'Reliable CI?': 'Yes'}","{'CI': array([0.79656519, 1.11134   ]), 'Error Bound': 2.0032566888772267e-270, 'Reliable CI?': 'Yes'}",No
17,Other disorders of glucose regulation and pancreatic internal secretion|endocrine diseases$M$61-,endocrine diseases,1.3315508394269728,"{'CI': array([1.11074052, 1.58607861]), 'Error Bound': 1.196151870384986e-190, 'Reliable CI?': 'Yes'}","{'CI': array([1.06545559, 1.64819458]), 'Error Bound': 1.196151870384986e-190, 'Reliable CI?': 'Yes'}",Yes,1.0243686269738195,"{'CI': array([0.82516031, 1.25375002]), 'Error Bound': 1.475844712187692e-164, 'Reliable CI?': 'Yes'}","{'CI': array([0.82516031, 1.25375002]), 'Error Bound': 1.475844712187692e-164, 'Reliable CI?': 'Yes'}",No
18,"Abdomen, lower back, lumbar spine and pelvis|injury$F$41-60",injury,1.1121712918616453,"{'CI': array([1.02766703, 1.20152881]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.00960505, 1.22197605]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9479424470884152,"{'CI': array([0.87130042, 1.02878456]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.87130042, 1.02878456]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
19,Head|injury$M$41-60,injury,0.9218945567846426,"{'CI': array([0.86434928, 0.98179983]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.85194367, 0.99536377]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0137637737380378,"{'CI': array([0.95361516, 1.07641095]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.95361516, 1.07641095]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
20,Hip and thigh|injury$F$11-20,injury,1.4595199638476226,"{'CI': array([1.12276397, 1.87769775]), 'Error Bound': 4.534407395330847e-89, 'Reliable CI?': 'Yes'}","{'CI': array([1.05572009, 1.98630917]), 'Error Bound': 4.534407395330847e-89, 'Reliable CI?': 'Yes'}",Yes,1.3742510488097708,"{'CI': array([1.03638659, 1.79661743]), 'Error Bound': 3.1220172515044394e-81, 'Reliable CI?': 'Yes'}","{'CI': array([0.9703234 , 1.90516713]), 'Error Bound': 3.1220172515044394e-81, 'Reliable CI?': 'Yes'}",No
21,Mood (affective) disorders|mental and behavioural disorders$F$11-20,mental and behavioural disorders,0.9272746434386742,"{'CI': array([0.8887924 , 0.96679611]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.88043449, 0.97566354]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0245935709523784,"{'CI': array([0.97990946, 1.0706368 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.97990946, 1.0706368 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
22,Mood (affective) disorders|mental and behavioural disorders$M$11-20,mental and behavioural disorders,0.9278307803859586,"{'CI': array([0.88380028, 0.97322681]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.87425811, 0.98343865]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0253008970556658,"{'CI': array([0.97447578, 1.07789134]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.97447578, 1.07789134]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
23,Other metabolic disorders|metabolic diseases$M$21-40,metabolic diseases,1.0941025747138857,"{'CI': array([1.02837421, 1.16274827]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.01423202, 1.17832245]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.987210612210647,"{'CI': array([0.92286801, 1.05444597]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.92286801, 1.05444597]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
24,Other metabolic disorders|metabolic diseases$M$61-,metabolic diseases,1.0418782912971307,"{'CI': array([1.01097332, 1.07342389]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.00423795, 1.08047323]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0216537366428513,"{'CI': array([0.98928097, 1.05473421]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.98928097, 1.05473421]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
25,"Malignant neoplasms, connective and soft tissue|neoplasms$M$61-",neoplasms,1.2743364478429149,"{'CI': array([1.08937245, 1.48284218]), 'Error Bound': 1.4792689782865627e-259, 'Reliable CI?': 'Yes'}","{'CI': array([1.05105845, 1.53284824]), 'Error Bound': 1.4792689782865627e-259, 'Reliable CI?': 'Yes'}",Yes,0.8397232820963714,"{'CI': array([0.70540501, 0.98804862]), 'Error Bound': 6.095724391663669e-287, 'Reliable CI?': 'Yes'}","{'CI': array([0.67772647, 1.02254218]), 'Error Bound': 6.095724391663669e-287, 'Reliable CI?': 'Yes'}",No
26,"Malignant neoplasms, respiratory system and intrathoracic organs|neoplasms$F$41-60",neoplasms,0.9092255948983878,"{'CI': array([0.84091872, 0.98089841]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.82625433, 0.99721626]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.967062915729447,"{'CI': array([0.89330005, 1.04468209]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.89330005, 1.04468209]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
27,"Malignant neoplasms, secondary and ill-defined|neoplasms$F$21-40",neoplasms,0.7746538939189958,"{'CI': array([0.66335093, 0.89566911]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.63984712, 0.92397535]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0076440082086457,"{'CI': array([0.87467726, 1.15349022]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.87467726, 1.15349022]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
28,"Malignant neoplasms, secondary and ill-defined|neoplasms$F$61-",neoplasms,0.9208372607577542,"{'CI': array([0.86392463, 0.98005616]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.85165228, 0.99346041]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9969980762176023,"{'CI': array([0.93602362, 1.06055466]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.93602362, 1.06055466]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
29,Burns and corrosions|poisoning and certain other consequences of external causes$M$41-60,poisoning and certain other consequences of external causes,0.7830304254741334,"{'CI': array([0.6494541, 0.9307941]), 'Error Bound': 1.4988572542969555e-264, 'Reliable CI?': 'Yes'}","{'CI': array([0.62145265, 0.96583988]), 'Error Bound': 1.4988572542969555e-264, 'Reliable CI?': 'Yes'}",Yes,1.0063602034428472,"{'CI': array([0.83416919, 1.20080732]), 'Error Bound': 1.3300643069422168e-217, 'Reliable CI?': 'Yes'}","{'CI': array([0.83416919, 1.20080732]), 'Error Bound': 1.3300643069422168e-217, 'Reliable CI?': 'Yes'}",No
30,"Bacterial, viral and other infectious agents|sequelae, and diseases classified elsewhere$F$0-10","sequelae, and diseases classified elsewhere",0.8448123574413255,"{'CI': array([0.73547454, 0.96326399]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.71235988, 0.9908793 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0006197948762754,"{'CI': array([0.86305206, 1.15206633]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.86305206, 1.15206633]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",No
