,Condition,System,Relative Risk (Spring),99.9% C.I. (Spring),False Coverage Rate Corrected 99.9% C.I. (Spring),Spring Significant?,Relative Risk (Autumn),99.9% C.I. (Autumn),False Coverage Rate Corrected 99.9% C.I. (Autumn),Autumn Significant?
10,Renal failure|diseases of the genitourinary system: urinary system$M$61-,diseases of the genitourinary system: urinary system,0.850315504481035,"{'CI': array([0.82845659, 0.87251448]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.82442187, 0.87668769]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.1007298921465658,"{'CI': array([1.07325281, 1.12870233]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.0675329 , 1.13465266]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
11,Episodic and paroxysmal disorders|diseases of the nervous system$M$41-60,diseases of the nervous system,0.9669212716233494,"{'CI': array([0.94788565, 0.98620433]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.94436709, 0.98982366]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9534159790965462,"{'CI': array([0.93436723, 0.97271342]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.93039049, 0.97680583]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
12,Diabetes mellitus|endocrine diseases$M$61-,endocrine diseases,1.0412414636395035,"{'CI': array([1.02540043, 1.05724925]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.02246827, 1.06024932]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9801084055014173,"{'CI': array([0.96503861, 0.99533194]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.96188736, 0.9985547 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
13,Persons encountering health services for examination and investigation|external causes of morbidity and mortality$F$11-20,external causes of morbidity and mortality,0.96483768149296,"{'CI': array([0.94473656, 0.9852151 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.94102261, 0.98904157]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0714398576164899,"{'CI': array([1.04903377, 1.09417752]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.04436089, 1.09900464]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
14,Persons encountering health services for examination and investigation|external causes of morbidity and mortality$M$11-20,external causes of morbidity and mortality,0.9436816510113177,"{'CI': array([0.91886931, 0.96891944]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.91429359, 0.97366845]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.118333165194301,"{'CI': array([1.09088683, 1.14627105]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.08517296, 1.15221358]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
15,Persons encountering health services for specific procedures and health care|external causes of morbidity and mortality$F$61-,external causes of morbidity and mortality,0.935388802483992,"{'CI': array([0.91497757, 0.95608768]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.91120704, 0.95997535]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0611544507046953,"{'CI': array([1.03876828, 1.08387261]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.03409962, 1.08869569]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
16,Persons encountering health services for specific procedures and health care|external causes of morbidity and mortality$M$61-,external causes of morbidity and mortality,0.9513189897224978,"{'CI': array([0.92916847, 0.97380683]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.92507925, 0.97803341]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.0510345179835103,"{'CI': array([1.02699042, 1.07546327]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.02197934, 1.08065327]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
17,Persons with potential health hazards related to communicable diseases|external causes of morbidity and mortality$F$11-20,external causes of morbidity and mortality,0.9405265586950027,"{'CI': array([0.90747835, 0.97433474]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.90140332, 0.98071938]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.10429789579419,"{'CI': array([1.07728057, 1.13179355]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.07165535, 1.13764127]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
18,Persons with potential health hazards related to communicable diseases|external causes of morbidity and mortality$M$0-10,external causes of morbidity and mortality,1.0413855744810718,"{'CI': array([1.01739121, 1.06576506]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.01296371, 1.07034941]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.036995404202269,"{'CI': array([1.02002041, 1.05416233]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.01647306, 1.05779895]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
19,Persons with potential health hazards related to communicable diseases|external causes of morbidity and mortality$M$11-20,external causes of morbidity and mortality,0.9376672274452692,"{'CI': array([0.89637668, 0.98015225]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.88881056, 0.98820516]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,1.1113883259242128,"{'CI': array([1.08169251, 1.14166158]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.0755157 , 1.14810702]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
20,Circulatory and respiratory systems|symptoms and signs$F$61-,symptoms and signs,1.0354280551967825,"{'CI': array([1.01920615, 1.05182519]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.01620397, 1.05489874]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9660888817306135,"{'CI': array([0.95024325, 0.9821054 ]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.94693088, 0.98549724]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
21,Circulatory and respiratory systems|symptoms and signs$M$61-,symptoms and signs,1.0392150726188836,"{'CI': array([1.02142283, 1.05721808]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([1.01813197, 1.06059476]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes,0.9527262493525677,"{'CI': array([0.93548828, 0.97016754]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}","{'CI': array([0.93188695, 0.97386342]), 'Error Bound': 0.0, 'Reliable CI?': 'Yes'}",Yes
